teme,lat, lon,TM
2018-04-14 14:00:00,-23.747406,-44.978,27.248468
2018-04-14 14:00:00,-23.747406,-44.7351,26.760893
2018-04-14 14:00:00,-23.747406,-44.4922,26.273315
2018-04-14 14:00:00,-23.747406,-44.2493,26.0549
2018-04-14 14:00:00,-23.524933,-52.9937,27.1347
2018-04-14 14:00:00,-23.524933,-52.7508,27.067327
2018-04-14 14:00:00,-23.524933,-52.5079,27.438847
2018-04-14 14:00:00,-23.524933,-52.265,27.845007
2018-04-14 14:00:00,-23.524933,-52.0221,27.874035
2018-04-14 14:00:00,-23.524933,-51.7792,26.638704
2018-04-14 14:00:00,-23.524933,-51.5363,26.126102
2018-04-14 14:00:00,-23.524933,-51.2934,25.946205
2018-04-14 14:00:00,-23.524933,-51.0505,26.046919
2018-04-14 14:00:00,-23.524933,-50.8076,25.388168
2018-04-14 14:00:00,-23.524933,-50.5647,24.961313
2018-04-14 14:00:00,-23.524933,-50.3218,25.347193
2018-04-14 14:00:00,-23.524933,-50.0789,25.763725
2018-04-14 14:00:00,-23.524933,-49.836,25.681704
2018-04-14 14:00:00,-23.524933,-49.5931,26.13909
2018-04-14 14:00:00,-23.524933,-49.3502,26.2276
2018-04-14 14:00:00,-23.524933,-49.1073,26.074327
2018-04-14 14:00:00,-23.524933,-48.8644,25.742128
2018-04-14 14:00:00,-23.524933,-48.6215,25.388384
2018-04-14 14:00:00,-23.524933,-48.3786,24.616283
2018-04-14 14:00:00,-23.524933,-48.1357,24.313763
2018-04-14 14:00:00,-23.524933,-47.8928,24.73895
2018-04-14 14:00:00,-23.524933,-47.6499,25.040184
2018-04-14 14:00:00,-23.524933,-47.407,24.809948
2018-04-14 14:00:00,-23.524933,-47.1641,23.528347
2018-04-14 14:00:00,-23.524933,-46.9212,24.008709
2018-04-14 14:00:00,-23.524933,-46.6783,24.932268
2018-04-14 14:00:00,-23.524933,-46.4354,25.198374
2018-04-14 14:00:00,-23.524933,-46.1925,24.53538
2018-04-14 14:00:00,-23.524933,-45.9496,24.582808
2018-04-14 14:00:00,-23.524933,-45.7067,24.40602
2018-04-14 14:00:00,-23.524933,-45.4638,25.982256
2018-04-14 14:00:00,-23.524933,-45.2209,27.449049
2018-04-14 14:00:00,-23.524933,-44.978,27.92052
2018-04-14 14:00:00,-23.524933,-44.7351,27.432943
2018-04-14 14:00:00,-23.524933,-44.4922,26.945368
2018-04-14 14:00:00,-23.524933,-44.2493,26.457792
2018-04-14 14:00:00,-23.302078,-52.9937,27.22677
2018-04-14 14:00:00,-23.302078,-52.7508,27.454042
2018-04-14 14:00:00,-23.302078,-52.5079,27.770575
2018-04-14 14:00:00,-23.302078,-52.265,27.729534
2018-04-14 14:00:00,-23.302078,-52.0221,28.016895
2018-04-14 14:00:00,-23.302078,-51.7792,27.404835
2018-04-14 14:00:00,-23.302078,-51.5363,26.612165
2018-04-14 14:00:00,-23.302078,-51.2934,26.39649
2018-04-14 14:00:00,-23.302078,-51.0505,26.759155
2018-04-14 14:00:00,-23.302078,-50.8076,26.086061
2018-04-14 14:00:00,-23.302078,-50.5647,25.672148
2018-04-14 14:00:00,-23.302078,-50.3218,25.767561
2018-04-14 14:00:00,-23.302078,-50.0789,25.932865
2018-04-14 14:00:00,-23.302078,-49.836,25.937864
2018-04-14 14:00:00,-23.302078,-49.5931,26.541832
2018-04-14 14:00:00,-23.302078,-49.3502,25.841944
2018-04-14 14:00:00,-23.302078,-49.1073,26.067823
2018-04-14 14:00:00,-23.302078,-48.8644,25.78099
2018-04-14 14:00:00,-23.302078,-48.6215,25.495808
2018-04-14 14:00:00,-23.302078,-48.3786,24.743755
2018-04-14 14:00:00,-23.302078,-48.1357,24.819372
2018-04-14 14:00:00,-23.302078,-47.8928,25.209585
2018-04-14 14:00:00,-23.302078,-47.6499,25.496246
2018-04-14 14:00:00,-23.302078,-47.407,25.44052
2018-04-14 14:00:00,-23.302078,-47.1641,25.06697
2018-04-14 14:00:00,-23.302078,-46.9212,23.733852
2018-04-14 14:00:00,-23.302078,-46.6783,24.077465
2018-04-14 14:00:00,-23.302078,-46.4354,23.466127
2018-04-14 14:00:00,-23.302078,-46.1925,24.496237
2018-04-14 14:00:00,-23.302078,-45.9496,25.350908
2018-04-14 14:00:00,-23.302078,-45.7067,24.67451
2018-04-14 14:00:00,-23.302078,-45.4638,24.602518
2018-04-14 14:00:00,-23.302078,-45.2209,24.864828
2018-04-14 14:00:00,-23.302078,-44.978,26.990763
2018-04-14 14:00:00,-23.302078,-44.7351,28.782427
2018-04-14 14:00:00,-23.302078,-44.4922,28.168789
2018-04-14 14:00:00,-23.302078,-44.2493,27.13096
2018-04-14 14:00:00,-23.078842,-52.9937,26.936666
2018-04-14 14:00:00,-23.078842,-52.7508,27.304926
2018-04-14 14:00:00,-23.078842,-52.5079,27.665491
2018-04-14 14:00:00,-23.078842,-52.265,27.877516
2018-04-14 14:00:00,-23.078842,-52.0221,28.329964
2018-04-14 14:00:00,-23.078842,-51.7792,27.89976
2018-04-14 14:00:00,-23.078842,-51.5363,27.218918
2018-04-14 14:00:00,-23.078842,-51.2934,27.208355
2018-04-14 14:00:00,-23.078842,-51.0505,27.394268
2018-04-14 14:00:00,-23.078842,-50.8076,27.097023
2018-04-14 14:00:00,-23.078842,-50.5647,26.739952
2018-04-14 14:00:00,-23.078842,-50.3218,26.917587
2018-04-14 14:00:00,-23.078842,-50.0789,26.78064
2018-04-14 14:00:00,-23.078842,-49.836,27.09921
2018-04-14 14:00:00,-23.078842,-49.5931,26.522928
2018-04-14 14:00:00,-23.078842,-49.3502,25.897772
2018-04-14 14:00:00,-23.078842,-49.1073,25.01982
2018-04-14 14:00:00,-23.078842,-48.8644,24.463242
2018-04-14 14:00:00,-23.078842,-48.6215,24.520834
2018-04-14 14:00:00,-23.078842,-48.3786,23.720482
2018-04-14 14:00:00,-23.078842,-48.1357,25.54318
2018-04-14 14:00:00,-23.078842,-47.8928,25.934177
2018-04-14 14:00:00,-23.078842,-47.6499,26.16984
2018-04-14 14:00:00,-23.078842,-47.407,25.604279
2018-04-14 14:00:00,-23.078842,-47.1641,25.466528
2018-04-14 14:00:00,-23.078842,-46.9212,24.635204
2018-04-14 14:00:00,-23.078842,-46.6783,25.084532
2018-04-14 14:00:00,-23.078842,-46.4354,24.011665
2018-04-14 14:00:00,-23.078842,-46.1925,22.91233
2018-04-14 14:00:00,-23.078842,-45.9496,24.119663
2018-04-14 14:00:00,-23.078842,-45.7067,25.186558
2018-04-14 14:00:00,-23.078842,-45.4638,25.091774
2018-04-14 14:00:00,-23.078842,-45.2209,24.743177
2018-04-14 14:00:00,-23.078842,-44.978,25.832947
2018-04-14 14:00:00,-23.078842,-44.7351,27.148577
2018-04-14 14:00:00,-23.078842,-44.4922,30.362297
2018-04-14 14:00:00,-23.078842,-44.2493,29.150488
2018-04-14 14:00:00,-22.85524,-52.9937,26.641598
2018-04-14 14:00:00,-22.85524,-52.7508,27.029047
2018-04-14 14:00:00,-22.85524,-52.5079,27.621357
2018-04-14 14:00:00,-22.85524,-52.265,28.288784
2018-04-14 14:00:00,-22.85524,-52.0221,28.701288
2018-04-14 14:00:00,-22.85524,-51.7792,28.428743
2018-04-14 14:00:00,-22.85524,-51.5363,28.48094
2018-04-14 14:00:00,-22.85524,-51.2934,28.589125
2018-04-14 14:00:00,-22.85524,-51.0505,28.126175
2018-04-14 14:00:00,-22.85524,-50.8076,27.639296
2018-04-14 14:00:00,-22.85524,-50.5647,27.429003
2018-04-14 14:00:00,-22.85524,-50.3218,27.456577
2018-04-14 14:00:00,-22.85524,-50.0789,27.423397
2018-04-14 14:00:00,-22.85524,-49.836,26.985058
2018-04-14 14:00:00,-22.85524,-49.5931,26.329514
2018-04-14 14:00:00,-22.85524,-49.3502,25.895836
2018-04-14 14:00:00,-22.85524,-49.1073,25.443323
2018-04-14 14:00:00,-22.85524,-48.8644,24.905264
2018-04-14 14:00:00,-22.85524,-48.6215,24.524176
2018-04-14 14:00:00,-22.85524,-48.3786,25.21607
2018-04-14 14:00:00,-22.85524,-48.1357,26.257013
2018-04-14 14:00:00,-22.85524,-47.8928,26.067417
2018-04-14 14:00:00,-22.85524,-47.6499,25.79006
2018-04-14 14:00:00,-22.85524,-47.407,25.812132
2018-04-14 14:00:00,-22.85524,-47.1641,26.02656
2018-04-14 14:00:00,-22.85524,-46.9212,25.79512
2018-04-14 14:00:00,-22.85524,-46.6783,25.135857
2018-04-14 14:00:00,-22.85524,-46.4354,23.690947
2018-04-14 14:00:00,-22.85524,-46.1925,21.344952
2018-04-14 14:00:00,-22.85524,-45.9496,20.010237
2018-04-14 14:00:00,-22.85524,-45.7067,21.676556
2018-04-14 14:00:00,-22.85524,-45.4638,24.708052
2018-04-14 14:00:00,-22.85524,-45.2209,26.451527
2018-04-14 14:00:00,-22.85524,-44.978,25.683119
2018-04-14 14:00:00,-22.85524,-44.7351,22.683912
2018-04-14 14:00:00,-22.85524,-44.4922,23.047924
2018-04-14 14:00:00,-22.85524,-44.2493,25.5533
2018-04-14 14:00:00,-22.631271,-52.9937,26.841925
2018-04-14 14:00:00,-22.631271,-52.7508,27.04234
2018-04-14 14:00:00,-22.631271,-52.5079,27.740715
2018-04-14 14:00:00,-22.631271,-52.265,28.457132
2018-04-14 14:00:00,-22.631271,-52.0221,28.843317
2018-04-14 14:00:00,-22.631271,-51.7792,28.94918
2018-04-14 14:00:00,-22.631271,-51.5363,28.938921
2018-04-14 14:00:00,-22.631271,-51.2934,28.94597
2018-04-14 14:00:00,-22.631271,-51.0505,28.261063
2018-04-14 14:00:00,-22.631271,-50.8076,27.864784
2018-04-14 14:00:00,-22.631271,-50.5647,27.59131
2018-04-14 14:00:00,-22.631271,-50.3218,27.09038
2018-04-14 14:00:00,-22.631271,-50.0789,26.591774
2018-04-14 14:00:00,-22.631271,-49.836,26.20359
2018-04-14 14:00:00,-22.631271,-49.5931,26.102867
2018-04-14 14:00:00,-22.631271,-49.3502,25.830122
2018-04-14 14:00:00,-22.631271,-49.1073,25.405561
2018-04-14 14:00:00,-22.631271,-48.8644,25.405579
2018-04-14 14:00:00,-22.631271,-48.6215,25.83899
2018-04-14 14:00:00,-22.631271,-48.3786,26.435669
2018-04-14 14:00:00,-22.631271,-48.1357,26.478455
2018-04-14 14:00:00,-22.631271,-47.8928,26.473274
2018-04-14 14:00:00,-22.631271,-47.6499,26.205368
2018-04-14 14:00:00,-22.631271,-47.407,26.273527
2018-04-14 14:00:00,-22.631271,-47.1641,26.556631
2018-04-14 14:00:00,-22.631271,-46.9212,26.362669
2018-04-14 14:00:00,-22.631271,-46.6783,25.01803
2018-04-14 14:00:00,-22.631271,-46.4354,23.366497
2018-04-14 14:00:00,-22.631271,-46.1925,20.726444
2018-04-14 14:00:00,-22.631271,-45.9496,21.517828
2018-04-14 14:00:00,-22.631271,-45.7067,21.19068
2018-04-14 14:00:00,-22.631271,-45.4638,20.547155
2018-04-14 14:00:00,-22.631271,-45.2209,23.567451
2018-04-14 14:00:00,-22.631271,-44.978,27.534895
2018-04-14 14:00:00,-22.631271,-44.7351,25.510057
2018-04-14 14:00:00,-22.631271,-44.4922,24.886196
2018-04-14 14:00:00,-22.631271,-44.2493,26.09886
2018-04-14 14:00:00,-22.406921,-52.9937,27.23208
2018-04-14 14:00:00,-22.406921,-52.7508,26.962866
2018-04-14 14:00:00,-22.406921,-52.5079,27.45347
2018-04-14 14:00:00,-22.406921,-52.265,28.052212
2018-04-14 14:00:00,-22.406921,-52.0221,28.455301
2018-04-14 14:00:00,-22.406921,-51.7792,28.434687
2018-04-14 14:00:00,-22.406921,-51.5363,28.447203
2018-04-14 14:00:00,-22.406921,-51.2934,28.304731
2018-04-14 14:00:00,-22.406921,-51.0505,28.187729
2018-04-14 14:00:00,-22.406921,-50.8076,27.83415
2018-04-14 14:00:00,-22.406921,-50.5647,27.242542
2018-04-14 14:00:00,-22.406921,-50.3218,26.669186
2018-04-14 14:00:00,-22.406921,-50.0789,26.137976
2018-04-14 14:00:00,-22.406921,-49.836,25.752245
2018-04-14 14:00:00,-22.406921,-49.5931,25.578117
2018-04-14 14:00:00,-22.406921,-49.3502,25.48677
2018-04-14 14:00:00,-22.406921,-49.1073,25.477982
2018-04-14 14:00:00,-22.406921,-48.8644,25.69911
2018-04-14 14:00:00,-22.406921,-48.6215,26.14154
2018-04-14 14:00:00,-22.406921,-48.3786,25.53311
2018-04-14 14:00:00,-22.406921,-48.1357,25.552496
2018-04-14 14:00:00,-22.406921,-47.8928,24.59561
2018-04-14 14:00:00,-22.406921,-47.6499,26.038925
2018-04-14 14:00:00,-22.406921,-47.407,26.034166
2018-04-14 14:00:00,-22.406921,-47.1641,26.480623
2018-04-14 14:00:00,-22.406921,-46.9212,26.917284
2018-04-14 14:00:00,-22.406921,-46.6783,25.848421
2018-04-14 14:00:00,-22.406921,-46.4354,24.44536
2018-04-14 14:00:00,-22.406921,-46.1925,22.034103
2018-04-14 14:00:00,-22.406921,-45.9496,23.6085
2018-04-14 14:00:00,-22.406921,-45.7067,23.75724
2018-04-14 14:00:00,-22.406921,-45.4638,23.969189
2018-04-14 14:00:00,-22.406921,-45.2209,22.157366
2018-04-14 14:00:00,-22.406921,-44.978,23.478737
2018-04-14 14:00:00,-22.406921,-44.7351,20.801706
2018-04-14 14:00:00,-22.406921,-44.4922,23.614775
2018-04-14 14:00:00,-22.406921,-44.2493,24.581917
2018-04-14 14:00:00,-22.18222,-52.9937,27.400402
2018-04-14 14:00:00,-22.18222,-52.7508,27.090927
2018-04-14 14:00:00,-22.18222,-52.5079,27.68883
2018-04-14 14:00:00,-22.18222,-52.265,28.062162
2018-04-14 14:00:00,-22.18222,-52.0221,27.753265
2018-04-14 14:00:00,-22.18222,-51.7792,28.012732
2018-04-14 14:00:00,-22.18222,-51.5363,27.790466
2018-04-14 14:00:00,-22.18222,-51.2934,27.48956
2018-04-14 14:00:00,-22.18222,-51.0505,27.57844
2018-04-14 14:00:00,-22.18222,-50.8076,27.950348
2018-04-14 14:00:00,-22.18222,-50.5647,27.62468
2018-04-14 14:00:00,-22.18222,-50.3218,27.068607
2018-04-14 14:00:00,-22.18222,-50.0789,26.047466
2018-04-14 14:00:00,-22.18222,-49.836,26.086868
2018-04-14 14:00:00,-22.18222,-49.5931,25.669159
2018-04-14 14:00:00,-22.18222,-49.3502,26.191023
2018-04-14 14:00:00,-22.18222,-49.1073,26.2566
2018-04-14 14:00:00,-22.18222,-48.8644,26.549631
2018-04-14 14:00:00,-22.18222,-48.6215,26.681171
2018-04-14 14:00:00,-22.18222,-48.3786,26.247536
2018-04-14 14:00:00,-22.18222,-48.1357,25.749975
2018-04-14 14:00:00,-22.18222,-47.8928,25.034744
2018-04-14 14:00:00,-22.18222,-47.6499,25.686626
2018-04-14 14:00:00,-22.18222,-47.407,26.065918
2018-04-14 14:00:00,-22.18222,-47.1641,26.35231
2018-04-14 14:00:00,-22.18222,-46.9212,26.378534
2018-04-14 14:00:00,-22.18222,-46.6783,25.284678
2018-04-14 14:00:00,-22.18222,-46.4354,23.974577
2018-04-14 14:00:00,-22.18222,-46.1925,23.622082
2018-04-14 14:00:00,-22.18222,-45.9496,24.436584
2018-04-14 14:00:00,-22.18222,-45.7067,24.713444
2018-04-14 14:00:00,-22.18222,-45.4638,23.56627
2018-04-14 14:00:00,-22.18222,-45.2209,23.665546
2018-04-14 14:00:00,-22.18222,-44.978,24.649298
2018-04-14 14:00:00,-22.18222,-44.7351,20.698109
2018-04-14 14:00:00,-22.18222,-44.4922,20.247166
2018-04-14 14:00:00,-22.18222,-44.2493,21.594152
2018-04-14 14:00:00,-21.957169,-52.9937,27.766699
2018-04-14 14:00:00,-21.957169,-52.7508,27.38125
2018-04-14 14:00:00,-21.957169,-52.5079,27.412277
2018-04-14 14:00:00,-21.957169,-52.265,27.915894
2018-04-14 14:00:00,-21.957169,-52.0221,27.775743
2018-04-14 14:00:00,-21.957169,-51.7792,27.533691
2018-04-14 14:00:00,-21.957169,-51.5363,27.475965
2018-04-14 14:00:00,-21.957169,-51.2934,27.740368
2018-04-14 14:00:00,-21.957169,-51.0505,28.079855
2018-04-14 14:00:00,-21.957169,-50.8076,28.17486
2018-04-14 14:00:00,-21.957169,-50.5647,27.840292
2018-04-14 14:00:00,-21.957169,-50.3218,27.543724
2018-04-14 14:00:00,-21.957169,-50.0789,27.441843
2018-04-14 14:00:00,-21.957169,-49.836,26.974747
2018-04-14 14:00:00,-21.957169,-49.5931,27.04046
2018-04-14 14:00:00,-21.957169,-49.3502,27.028101
2018-04-14 14:00:00,-21.957169,-49.1073,26.93922
2018-04-14 14:00:00,-21.957169,-48.8644,27.188354
2018-04-14 14:00:00,-21.957169,-48.6215,27.291935
2018-04-14 14:00:00,-21.957169,-48.3786,26.806355
2018-04-14 14:00:00,-21.957169,-48.1357,26.425491
2018-04-14 14:00:00,-21.957169,-47.8928,25.74481
2018-04-14 14:00:00,-21.957169,-47.6499,26.096453
2018-04-14 14:00:00,-21.957169,-47.407,26.236242
2018-04-14 14:00:00,-21.957169,-47.1641,26.174023
2018-04-14 14:00:00,-21.957169,-46.9212,26.200394
2018-04-14 14:00:00,-21.957169,-46.6783,23.985353
2018-04-14 14:00:00,-21.957169,-46.4354,23.573736
2018-04-14 14:00:00,-21.957169,-46.1925,23.503857
2018-04-14 14:00:00,-21.957169,-45.9496,23.949543
2018-04-14 14:00:00,-21.957169,-45.7067,25.007904
2018-04-14 14:00:00,-21.957169,-45.4638,23.815453
2018-04-14 14:00:00,-21.957169,-45.2209,24.646688
2018-04-14 14:00:00,-21.957169,-44.978,24.966208
2018-04-14 14:00:00,-21.957169,-44.7351,23.295002
2018-04-14 14:00:00,-21.957169,-44.4922,21.934706
2018-04-14 14:00:00,-21.957169,-44.2493,21.069366
2018-04-14 14:00:00,-21.73175,-52.9937,28.152115
2018-04-14 14:00:00,-21.73175,-52.7508,27.906454
2018-04-14 14:00:00,-21.73175,-52.5079,27.576492
2018-04-14 14:00:00,-21.73175,-52.265,27.52897
2018-04-14 14:00:00,-21.73175,-52.0221,27.5527
2018-04-14 14:00:00,-21.73175,-51.7792,27.448957
2018-04-14 14:00:00,-21.73175,-51.5363,27.508522
2018-04-14 14:00:00,-21.73175,-51.2934,27.930922
2018-04-14 14:00:00,-21.73175,-51.0505,27.969826
2018-04-14 14:00:00,-21.73175,-50.8076,28.186777
2018-04-14 14:00:00,-21.73175,-50.5647,28.359808
2018-04-14 14:00:00,-21.73175,-50.3218,28.357384
2018-04-14 14:00:00,-21.73175,-50.0789,28.209734
2018-04-14 14:00:00,-21.73175,-49.836,27.862143
2018-04-14 14:00:00,-21.73175,-49.5931,27.744936
2018-04-14 14:00:00,-21.73175,-49.3502,27.775757
2018-04-14 14:00:00,-21.73175,-49.1073,27.842764
2018-04-14 14:00:00,-21.73175,-48.8644,27.657373
2018-04-14 14:00:00,-21.73175,-48.6215,27.58143
2018-04-14 14:00:00,-21.73175,-48.3786,27.114431
2018-04-14 14:00:00,-21.73175,-48.1357,26.772125
2018-04-14 14:00:00,-21.73175,-47.8928,27.020407
2018-04-14 14:00:00,-21.73175,-47.6499,26.83284
2018-04-14 14:00:00,-21.73175,-47.407,26.406816
2018-04-14 14:00:00,-21.73175,-47.1641,26.33892
2018-04-14 14:00:00,-21.73175,-46.9212,25.477087
2018-04-14 14:00:00,-21.73175,-46.6783,23.678505
2018-04-14 14:00:00,-21.73175,-46.4354,24.98988
2018-04-14 14:00:00,-21.73175,-46.1925,24.28069
2018-04-14 14:00:00,-21.73175,-45.9496,25.117584
2018-04-14 14:00:00,-21.73175,-45.7067,25.209568
2018-04-14 14:00:00,-21.73175,-45.4638,24.906656
2018-04-14 14:00:00,-21.73175,-45.2209,24.975557
2018-04-14 14:00:00,-21.73175,-44.978,23.567722
2018-04-14 14:00:00,-21.73175,-44.7351,23.664574
2018-04-14 14:00:00,-21.73175,-44.4922,23.012568
2018-04-14 14:00:00,-21.73175,-44.2493,21.536118
2018-04-14 14:00:00,-21.505981,-52.9937,28.59565
2018-04-14 14:00:00,-21.505981,-52.7508,28.151255
2018-04-14 14:00:00,-21.505981,-52.5079,27.849483
2018-04-14 14:00:00,-21.505981,-52.265,28.103243
2018-04-14 14:00:00,-21.505981,-52.0221,27.891825
2018-04-14 14:00:00,-21.505981,-51.7792,27.321024
2018-04-14 14:00:00,-21.505981,-51.5363,27.175053
2018-04-14 14:00:00,-21.505981,-51.2934,27.598694
2018-04-14 14:00:00,-21.505981,-51.0505,28.118448
2018-04-14 14:00:00,-21.505981,-50.8076,28.293036
2018-04-14 14:00:00,-21.505981,-50.5647,27.97827
2018-04-14 14:00:00,-21.505981,-50.3218,27.62789
2018-04-14 14:00:00,-21.505981,-50.0789,27.856977
2018-04-14 14:00:00,-21.505981,-49.836,27.914543
2018-04-14 14:00:00,-21.505981,-49.5931,28.169024
2018-04-14 14:00:00,-21.505981,-49.3502,28.216898
2018-04-14 14:00:00,-21.505981,-49.1073,28.068115
2018-04-14 14:00:00,-21.505981,-48.8644,27.88268
2018-04-14 14:00:00,-21.505981,-48.6215,27.838503
2018-04-14 14:00:00,-21.505981,-48.3786,27.693565
2018-04-14 14:00:00,-21.505981,-48.1357,27.822958
2018-04-14 14:00:00,-21.505981,-47.8928,27.620012
2018-04-14 14:00:00,-21.505981,-47.6499,26.921526
2018-04-14 14:00:00,-21.505981,-47.407,26.678795
2018-04-14 14:00:00,-21.505981,-47.1641,27.027905
2018-04-14 14:00:00,-21.505981,-46.9212,26.69033
2018-04-14 14:00:00,-21.505981,-46.6783,25.827593
2018-04-14 14:00:00,-21.505981,-46.4354,25.343344
2018-04-14 14:00:00,-21.505981,-46.1925,25.819956
2018-04-14 14:00:00,-21.505981,-45.9496,25.625267
2018-04-14 14:00:00,-21.505981,-45.7067,25.831886
2018-04-14 14:00:00,-21.505981,-45.4638,25.212982
2018-04-14 14:00:00,-21.505981,-45.2209,24.33797
2018-04-14 14:00:00,-21.505981,-44.978,24.54743
2018-04-14 14:00:00,-21.505981,-44.7351,23.569067
2018-04-14 14:00:00,-21.505981,-44.4922,23.664787
2018-04-14 14:00:00,-21.505981,-44.2493,22.79246
2018-04-14 14:00:00,-21.279861,-52.9937,28.956835
2018-04-14 14:00:00,-21.279861,-52.7508,28.130234
2018-04-14 14:00:00,-21.279861,-52.5079,28.501308
2018-04-14 14:00:00,-21.279861,-52.265,28.68141
2018-04-14 14:00:00,-21.279861,-52.0221,28.686125
2018-04-14 14:00:00,-21.279861,-51.7792,28.225187
2018-04-14 14:00:00,-21.279861,-51.5363,27.869467
2018-04-14 14:00:00,-21.279861,-51.2934,28.122892
2018-04-14 14:00:00,-21.279861,-51.0505,28.125658
2018-04-14 14:00:00,-21.279861,-50.8076,27.807177
2018-04-14 14:00:00,-21.279861,-50.5647,27.714085
2018-04-14 14:00:00,-21.279861,-50.3218,27.694862
2018-04-14 14:00:00,-21.279861,-50.0789,27.893385
2018-04-14 14:00:00,-21.279861,-49.836,27.976013
2018-04-14 14:00:00,-21.279861,-49.5931,28.103846
2018-04-14 14:00:00,-21.279861,-49.3502,28.195883
2018-04-14 14:00:00,-21.279861,-49.1073,28.38567
2018-04-14 14:00:00,-21.279861,-48.8644,27.972322
2018-04-14 14:00:00,-21.279861,-48.6215,27.903524
2018-04-14 14:00:00,-21.279861,-48.3786,28.014427
2018-04-14 14:00:00,-21.279861,-48.1357,28.27973
2018-04-14 14:00:00,-21.279861,-47.8928,28.214958
2018-04-14 14:00:00,-21.279861,-47.6499,28.042067
2018-04-14 14:00:00,-21.279861,-47.407,27.806623
2018-04-14 14:00:00,-21.279861,-47.1641,26.202038
2018-04-14 14:00:00,-21.279861,-46.9212,26.351166
2018-04-14 14:00:00,-21.279861,-46.6783,26.129482
2018-04-14 14:00:00,-21.279861,-46.4354,26.254776
2018-04-14 14:00:00,-21.279861,-46.1925,26.168362
2018-04-14 14:00:00,-21.279861,-45.9496,26.525251
2018-04-14 14:00:00,-21.279861,-45.7067,25.791346
2018-04-14 14:00:00,-21.279861,-45.4638,25.623058
2018-04-14 14:00:00,-21.279861,-45.2209,25.167406
2018-04-14 14:00:00,-21.279861,-44.978,24.176548
2018-04-14 14:00:00,-21.279861,-44.7351,24.195057
2018-04-14 14:00:00,-21.279861,-44.4922,23.92477
2018-04-14 14:00:00,-21.279861,-44.2493,23.009285
2018-04-14 14:00:00,-21.053375,-52.9937,28.88992
2018-04-14 14:00:00,-21.053375,-52.7508,28.486305
2018-04-14 14:00:00,-21.053375,-52.5079,28.988716
2018-04-14 14:00:00,-21.053375,-52.265,29.196985
2018-04-14 14:00:00,-21.053375,-52.0221,29.479414
2018-04-14 14:00:00,-21.053375,-51.7792,29.318268
2018-04-14 14:00:00,-21.053375,-51.5363,29.019972
2018-04-14 14:00:00,-21.053375,-51.2934,28.945347
2018-04-14 14:00:00,-21.053375,-51.0505,28.234911
2018-04-14 14:00:00,-21.053375,-50.8076,27.97542
2018-04-14 14:00:00,-21.053375,-50.5647,28.066402
2018-04-14 14:00:00,-21.053375,-50.3218,28.02158
2018-04-14 14:00:00,-21.053375,-50.0789,27.873816
2018-04-14 14:00:00,-21.053375,-49.836,27.734621
2018-04-14 14:00:00,-21.053375,-49.5931,27.973288
2018-04-14 14:00:00,-21.053375,-49.3502,28.227703
2018-04-14 14:00:00,-21.053375,-49.1073,28.40442
2018-04-14 14:00:00,-21.053375,-48.8644,28.227566
2018-04-14 14:00:00,-21.053375,-48.6215,27.55189
2018-04-14 14:00:00,-21.053375,-48.3786,27.269323
2018-04-14 14:00:00,-21.053375,-48.1357,28.3444
2018-04-14 14:00:00,-21.053375,-47.8928,28.435902
2018-04-14 14:00:00,-21.053375,-47.6499,28.193472
2018-04-14 14:00:00,-21.053375,-47.407,27.43352
2018-04-14 14:00:00,-21.053375,-47.1641,27.02054
2018-04-14 14:00:00,-21.053375,-46.9212,26.150324
2018-04-14 14:00:00,-21.053375,-46.6783,26.511703
2018-04-14 14:00:00,-21.053375,-46.4354,25.785872
2018-04-14 14:00:00,-21.053375,-46.1925,26.52986
2018-04-14 14:00:00,-21.053375,-45.9496,27.008383
2018-04-14 14:00:00,-21.053375,-45.7067,26.27085
2018-04-14 14:00:00,-21.053375,-45.4638,26.269432
2018-04-14 14:00:00,-21.053375,-45.2209,25.936438
2018-04-14 14:00:00,-21.053375,-44.978,25.128857
2018-04-14 14:00:00,-21.053375,-44.7351,24.355042
2018-04-14 14:00:00,-21.053375,-44.4922,24.143206
2018-04-14 14:00:00,-21.053375,-44.2493,23.534935
2018-04-14 14:00:00,-20.826584,-52.9937,29.532166
2018-04-14 14:00:00,-20.826584,-52.7508,29.448872
2018-04-14 14:00:00,-20.826584,-52.5079,29.658318
2018-04-14 14:00:00,-20.826584,-52.265,29.807861
2018-04-14 14:00:00,-20.826584,-52.0221,30.014177
2018-04-14 14:00:00,-20.826584,-51.7792,30.008543
2018-04-14 14:00:00,-20.826584,-51.5363,30.04916
2018-04-14 14:00:00,-20.826584,-51.2934,29.53652
2018-04-14 14:00:00,-20.826584,-51.0505,28.844467
2018-04-14 14:00:00,-20.826584,-50.8076,28.44436
2018-04-14 14:00:00,-20.826584,-50.5647,28.085892
2018-04-14 14:00:00,-20.826584,-50.3218,27.799904
2018-04-14 14:00:00,-20.826584,-50.0789,27.826094
2018-04-14 14:00:00,-20.826584,-49.836,27.962017
2018-04-14 14:00:00,-20.826584,-49.5931,28.253897
2018-04-14 14:00:00,-20.826584,-49.3502,28.456696
2018-04-14 14:00:00,-20.826584,-49.1073,28.736206
2018-04-14 14:00:00,-20.826584,-48.8644,28.665064
2018-04-14 14:00:00,-20.826584,-48.6215,28.061644
